"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/17/2020","AirNow","480391016","1","0.021","ppm","19","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"07/18/2020","AirNow","480391016","1","0.029","ppm","27","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"07/19/2020","AirNow","480391016","1","0.036","ppm","33","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"07/21/2020","AirNow","480391016","1","0.02","ppm","19","Lake Jackson","18","75.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"07/24/2020","AirNow","480391016","1","0.027","ppm","25","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"07/25/2020","AirNow","480391016","1","0.026","ppm","24","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"07/26/2020","AirNow","480391016","1","0.024","ppm","22","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"07/27/2020","AirNow","480391016","1","0.02","ppm","19","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"07/28/2020","AirNow","480391016","1","0.02","ppm","19","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"07/29/2020","AirNow","480391016","1","0.017","ppm","16","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"07/30/2020","AirNow","480391016","1","0.014","ppm","13","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"07/31/2020","AirNow","480391016","1","0.016","ppm","15","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/01/2020","AirNow","480391016","1","0.028","ppm","26","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/02/2020","AirNow","480391016","1","0.048","ppm","44","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/03/2020","AirNow","480391016","1","0.034","ppm","31","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/04/2020","AirNow","480391016","1","0.038","ppm","35","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/05/2020","AirNow","480391016","1","0.038","ppm","35","Lake Jackson","18","75.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/06/2020","AirNow","480391016","1","0.037","ppm","34","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/07/2020","AirNow","480391016","1","0.039","ppm","36","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/08/2020","AirNow","480391016","1","0.017","ppm","16","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/09/2020","AirNow","480391016","1","0.016","ppm","15","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/10/2020","AirNow","480391016","1","0.016","ppm","15","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/11/2020","AirNow","480391016","1","0.016","ppm","15","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/12/2020","AirNow","480391016","1","0.013","ppm","12","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/13/2020","AirNow","480391016","1","0.012","ppm","11","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/14/2020","AirNow","480391016","1","0.014","ppm","13","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/15/2020","AirNow","480391016","1","0.015","ppm","14","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/16/2020","AirNow","480391016","1","0.023","ppm","21","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/17/2020","AirNow","480391016","1","0.052","ppm","48","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/18/2020","AirNow","480391016","1","0.073","ppm","108","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/19/2020","AirNow","480391016","1","0.073","ppm","108","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/20/2020","AirNow","480391016","1","0.059","ppm","64","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/21/2020","AirNow","480391016","1","0.04","ppm","37","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/22/2020","AirNow","480391016","1","0.039","ppm","36","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/23/2020","AirNow","480391016","1","0.048","ppm","44","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/24/2020","AirNow","480391016","1","0.041","ppm","38","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/28/2020","AirNow","480391016","1","0.014","ppm","13","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/29/2020","AirNow","480391016","1","0.017","ppm","16","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/30/2020","AirNow","480391016","1","0.017","ppm","16","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"08/31/2020","AirNow","480391016","1","0.014","ppm","13","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"09/01/2020","AirNow","480391016","1","0.016","ppm","15","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"09/02/2020","AirNow","480391016","1","0.012","ppm","11","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"09/03/2020","AirNow","480391016","1","0.015","ppm","14","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"09/04/2020","AirNow","480391016","1","0.016","ppm","15","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"09/05/2020","AirNow","480391016","1","0.029","ppm","27","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"09/06/2020","AirNow","480391016","1","0.036","ppm","33","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"09/07/2020","AirNow","480391016","1","0.031","ppm","29","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"09/08/2020","AirNow","480391016","1","0.024","ppm","22","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"09/09/2020","AirNow","480391016","1","0.023","ppm","21","Lake Jackson","24","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","039","Brazoria","29.043759","-95.472946"
"01/01/2020","AQS","481671034","1","0.04","ppm","37","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/02/2020","AQS","481671034","1","0.033","ppm","31","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/03/2020","AQS","481671034","1","0.032","ppm","30","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/04/2020","AQS","481671034","1","0.042","ppm","39","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/05/2020","AQS","481671034","1","0.042","ppm","39","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/06/2020","AQS","481671034","1","0.041","ppm","38","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/07/2020","AQS","481671034","1","0.04","ppm","37","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/08/2020","AQS","481671034","1","0.047","ppm","44","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/09/2020","AQS","481671034","1","0.043","ppm","40","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/10/2020","AQS","481671034","1","0.038","ppm","35","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/11/2020","AQS","481671034","1","0.025","ppm","23","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/12/2020","AQS","481671034","1","0.029","ppm","27","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/13/2020","AQS","481671034","1","0.022","ppm","20","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/14/2020","AQS","481671034","1","0.023","ppm","21","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/15/2020","AQS","481671034","1","0.025","ppm","23","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/16/2020","AQS","481671034","1","0.023","ppm","21","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/17/2020","AQS","481671034","1","0.032","ppm","30","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/18/2020","AQS","481671034","1","0.033","ppm","31","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/19/2020","AQS","481671034","1","0.04","ppm","37","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/20/2020","AQS","481671034","1","0.037","ppm","34","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/21/2020","AQS","481671034","1","0.043","ppm","40","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/22/2020","AQS","481671034","1","0.041","ppm","38","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/23/2020","AQS","481671034","1","0.027","ppm","25","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/24/2020","AQS","481671034","1","0.041","ppm","38","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/25/2020","AQS","481671034","1","0.049","ppm","45","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/26/2020","AQS","481671034","1","0.038","ppm","35","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/27/2020","AQS","481671034","1","0.043","ppm","40","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/28/2020","AQS","481671034","1","0.04","ppm","37","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/29/2020","AQS","481671034","1","0.024","ppm","22","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/30/2020","AQS","481671034","1","0.032","ppm","30","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"01/31/2020","AQS","481671034","1","0.027","ppm","25","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"02/01/2020","AQS","481671034","1","0.044","ppm","41","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"02/02/2020","AQS","481671034","1","0.048","ppm","44","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
"02/03/2020","AQS","481671034","1","0.044","ppm","41","Galveston 99th Street","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","167","Galveston","29.254474","-94.861289"
